Time,Displacement,Force
(s),(mm),(kN)
"10.7560","89.6500","0.0002"
"10.7760","89.8169","0.0002"
"10.7960","89.9834","0.0002"
"10.8160","90.1504","0.0002"
"10.8360","90.3164","0.0002"
"10.8560","90.4822","0.0002"
"10.8760","90.6499","0.0002"
"10.8960","90.8168","0.0002"
"10.9160","90.9836","0.0002"
"10.9360","91.1510","0.0002"
"10.9560","91.3169","0.0002"
"10.9760","91.4832","0.0002"
"10.9960","91.6502","0.0002"
"11.0160","91.8163","0.0002"
"11.0360","91.9833","0.0002"
"11.0560","92.1505","0.0002"
"11.0760","92.3168","0.0002"
"11.0960","92.4837","0.0002"
"11.1160","92.6496","0.0002"
"11.1360","92.8156","0.0002"
"11.1560","92.9833","0.0002"
"11.1760","93.1503","0.0002"
"11.1960","93.3169","0.0002"
"11.2160","93.4837","0.0002"
"11.2360","93.6500","0.0002"
"11.2560","93.8165","0.0002"
"11.2760","93.9835","0.0002"
"11.2960","94.1497","0.0002"
"11.3160","94.3167","0.0002"
"11.3360","94.4836","0.0002"
"11.3560","94.6497","0.0002"
"11.3760","94.8167","0.0002"
"11.3960","94.9834","0.0002"
"11.4160","95.1491","0.0002"
"11.4360","95.3167","0.0002"
"11.4560","95.4839","0.0002"
"11.4760","95.6500","0.0002"
"11.4960","95.8168","0.0002"
"11.5160","95.9834","0.0002"
"11.5360","96.1497","0.0002"
"11.5560","96.3174","0.0002"
"11.5760","96.4837","0.0002"
"11.5960","96.6501","0.0002"
"11.6160","96.8165","0.0002"
"11.6360","96.9829","0.0002"
"11.6560","97.1499","0.0002"
"11.6760","97.3167","0.0002"
"11.6960","97.4828","0.0002"
"11.7160","97.6500","0.0002"
"11.7360","97.8168","0.0002"
"11.7560","97.9834","0.0002"
"11.7760","98.1502","0.0002"
"11.7960","98.3168","0.0002"
"11.8160","98.4833","0.0002"
"11.8360","98.6505","0.0002"
"11.8560","98.8171","0.0002"
"11.8760","98.9833","0.0002"
"11.8960","99.1500","0.0002"
"11.9160","99.3166","0.0002"
"11.9360","99.4834","0.0002"
"11.9560","99.6500","0.0002"
"11.9760","99.8159","0.0002"
"11.9960","99.9829","0.0002"
"12.0160","100.1502","0.0002"
"12.0360","100.3166","0.0002"
"12.0560","100.4834","0.0002"
"12.0760","100.6503","0.0002"
"12.0960","100.8167","0.0002"
"12.1160","100.9836","0.0002"
"12.1360","101.1506","0.0002"
"12.1560","101.3169","0.0002"
"12.1760","101.4835","0.0002"
"12.1960","101.6502","0.0002"
"12.2160","101.8167","0.0002"
"12.2360","101.9832","0.0002"
"12.2560","102.1496","0.0002"
"12.2760","102.3161","0.0002"
"12.2960","102.4835","0.0002"
"12.3160","102.6502","0.0002"
"12.3360","102.8172","0.0002"
"12.3560","102.9839","0.0002"
"12.3760","103.1497","0.0002"
"12.3960","103.3168","0.0002"
"12.4160","103.4838","0.0002"
"12.4360","103.6503","0.0002"
"12.4560","103.8170","0.0002"
"12.4760","103.9836","0.0002"
"12.4960","104.1499","0.0002"
"12.5160","104.3166","0.0002"
"12.5360","104.4827","0.0002"
"12.5560","104.6489","0.0002"
"12.5760","104.8164","0.0002"
"12.5960","104.9836","0.0002"
"12.6160","105.1502","0.0002"
"12.6360","105.3167","0.0002"
"12.6560","105.4831","0.0002"
"12.6760","105.6495","0.0002"
"12.6960","105.8166","0.0002"
"12.7160","105.9840","0.0002"
"12.7360","106.1507","0.0002"
"12.7560","106.3173","0.0002"
"12.7760","106.4831","0.0002"
"12.7960","106.6494","0.0002"
"12.8160","106.8161","0.0002"
"12.8360","106.9826","0.0002"
"12.8560","107.1503","0.0002"
"12.8760","107.3170","0.0002"
"12.8960","107.4832","0.0002"
"12.9160","107.6504","0.0002"
"12.9360","107.8167","0.0002"
"12.9560","107.9832","0.0002"
"12.9760","108.1506","0.0002"
"12.9960","108.3170","0.0002"
"13.0160","108.4836","0.0002"
"13.0360","108.6505","0.0002"
"13.0560","108.8166","0.0002"
"13.0760","108.9833","0.0002"
"13.0960","109.1501","0.0002"
"13.1160","109.3160","0.0002"
"13.1360","109.4832","0.0002"
