Time,Displacement,Force
(s),(mm),(kN)
"8.5800","71.5158","0.0002"
"8.6000","71.6828","0.0002"
"8.6200","71.8500","0.0002"
"8.6400","72.0162","0.0002"
"8.6600","72.1833","0.0002"
"8.6800","72.3499","0.0002"
"8.7000","72.5162","0.0002"
"8.7200","72.6836","0.0002"
"8.7400","72.8502","0.0002"
"8.7600","73.0164","0.0002"
"8.7800","73.1833","0.0002"
"8.8000","73.3500","0.0002"
"8.8200","73.5167","0.0002"
"8.8400","73.6840","0.0002"
"8.8600","73.8503","0.0002"
"8.8800","74.0170","0.0002"
"8.9000","74.1839","0.0002"
"8.9200","74.3497","0.0002"
"8.9400","74.5162","0.0002"
"8.9600","74.6830","0.0002"
"8.9800","74.8498","0.0002"
"9.0000","75.0171","0.0002"
"9.0200","75.1838","0.0002"
"9.0400","75.3500","0.0002"
"9.0600","75.5167","0.0002"
"9.0800","75.6834","0.0002"
"9.1000","75.8501","0.0002"
"9.1200","76.0174","0.0002"
"9.1400","76.1832","0.0002"
"9.1600","76.3490","0.0002"
"9.1800","76.5165","0.0002"
"9.2000","76.6831","0.0002"
"9.2200","76.8499","0.0002"
"9.2400","77.0168","0.0002"
"9.2600","77.1829","0.0002"
"9.2800","77.3498","0.0002"
"9.3000","77.5164","0.0002"
"9.3200","77.6828","0.0002"
"9.3400","77.8497","0.0002"
"9.3600","78.0165","0.0002"
"9.3800","78.1833","0.0002"
"9.4000","78.3503","0.0002"
"9.4200","78.5166","0.0002"
"9.4400","78.6828","0.0002"
"9.4600","78.8502","0.0002"
"9.4800","79.0169","0.0002"
"9.5000","79.1836","0.0002"
"9.5200","79.3502","0.0002"
"9.5400","79.5164","0.0002"
"9.5600","79.6830","0.0002"
"9.5800","79.8499","0.0002"
"9.6000","80.0165","0.0002"
"9.6200","80.1836","0.0002"
"9.6400","80.3504","0.0002"
"9.6600","80.5168","0.0002"
"9.6800","80.6835","0.0002"
"9.7000","80.8501","0.0002"
"9.7200","81.0163","0.0002"
"9.7400","81.1835","0.0002"
"9.7600","81.3503","0.0002"
"9.7800","81.5166","0.0002"
"9.8000","81.6834","0.0002"
"9.8200","81.8500","0.0002"
"9.8400","82.0166","0.0002"
"9.8600","82.1833","0.0002"
"9.8800","82.3496","0.0002"
"9.9000","82.5162","0.0002"
"9.9200","82.6833","0.0002"
"9.9400","82.8498","0.0002"
"9.9600","83.0168","0.0002"
"9.9800","83.1833","0.0002"
"10.0000","83.3496","0.0002"
"10.0200","83.5167","0.0002"
"10.0400","83.6837","0.0002"
"10.0600","83.8501","0.0002"
"10.0800","84.0168","0.0002"
"10.1000","84.1834","0.0002"
"10.1200","84.3500","0.0002"
"10.1400","84.5170","0.0002"
"10.1600","84.6832","0.0002"
"10.1800","84.8496","0.0002"
"10.2000","85.0166","0.0002"
"10.2200","85.1830","0.0002"
"10.2400","85.3498","0.0002"
"10.2600","85.5168","0.0002"
"10.2800","85.6831","0.0002"
"10.3000","85.8499","0.0002"
"10.3200","86.0168","0.0002"
"10.3400","86.1834","0.0002"
"10.3600","86.3503","0.0002"
"10.3800","86.5171","0.0002"
"10.4000","86.6836","0.0002"
"10.4200","86.8499","0.0002"
"10.4400","87.0161","0.0002"
"10.4600","87.1822","0.0002"
"10.4800","87.3499","0.0002"
"10.5000","87.5167","0.0002"
"10.5200","87.6835","0.0002"
"10.5400","87.8504","0.0002"
"10.5600","88.0163","0.0002"
"10.5800","88.1829","0.0002"
"10.6000","88.3503","0.0002"
"10.6200","88.5166","0.0002"
"10.6400","88.6839","0.0002"
"10.6600","88.8508","0.0002"
"10.6800","89.0168","0.0002"
"10.7000","89.1836","0.0002"
"10.7200","89.3497","0.0002"
"10.7400","89.5156","0.0002"
"10.7600","89.6834","0.0002"
"10.7800","89.8502","0.0002"
"10.8000","90.0168","0.0002"
"10.8200","90.1834","0.0002"
"10.8400","90.3493","0.0002"
"10.8600","90.5159","0.0002"
"10.8800","90.6837","0.0002"
"10.9000","90.8503","0.0002"
"10.9200","91.0169","0.0002"
"10.9400","91.1836","0.0002"
"10.9600","91.3498","0.0002"
"10.9800","91.5168","0.0002"
"11.0000","91.6832","0.0002"
"11.0200","91.8490","0.0002"
"11.0400","92.0164","0.0002"
"11.0600","92.1834","0.0002"
"11.0800","92.3501","0.0002"
"11.1000","92.5169","0.0002"
"11.1200","92.6832","0.0002"
"11.1400","92.8494","0.0002"
"11.1600","93.0168","0.0002"
"11.1800","93.1835","0.0002"
"11.2000","93.3502","0.0002"
"11.2200","93.5170","0.0002"
"11.2400","93.6834","0.0002"
"11.2600","93.8504","0.0002"
"11.2800","94.0172","0.0002"
"11.3000","94.1828","0.0002"
"11.3200","94.3496","0.0002"
"11.3400","94.5166","0.0002"
"11.3600","94.6833","0.0002"
"11.3800","94.8503","0.0002"
"11.4000","95.0171","0.0002"
"11.4200","95.1832","0.0002"
"11.4400","95.3503","0.0002"
"11.4600","95.5167","0.0002"
"11.4800","95.6828","0.0002"
"11.5000","95.8500","0.0002"
"11.5200","96.0168","0.0002"
"11.5400","96.1835","0.0002"
"11.5600","96.3503","0.0002"
"11.5800","96.5156","0.0002"
"11.6000","96.6824","0.0002"
"11.6200","96.8502","0.0002"
"11.6400","97.0169","0.0002"
"11.6600","97.1837","0.0002"
"11.6800","97.3500","0.0002"
"11.7000","97.5164","0.0002"
"11.7200","97.6830","0.0002"
"11.7400","97.8496","0.0002"
"11.7600","98.0163","0.0002"
"11.7800","98.1834","0.0002"
"11.8000","98.3503","0.0002"
"11.8200","98.5170","0.0002"
"11.8400","98.6837","0.0002"
"11.8600","98.8499","0.0002"
"11.8800","99.0161","0.0002"
"11.9000","99.1838","0.0002"
"11.9200","99.3506","0.0002"
"11.9400","99.5170","0.0002"
"11.9600","99.6834","0.0002"
"11.9800","99.8497","0.0002"
"12.0000","100.0164","0.0002"
"12.0200","100.1833","0.0002"
"12.0400","100.3499","0.0002"
"12.0600","100.5169","0.0002"
"12.0800","100.6835","0.0002"
"12.1000","100.8499","0.0002"
"12.1200","101.0169","0.0002"
"12.1400","101.1834","0.0002"
"12.1600","101.3495","0.0002"
"12.1800","101.5170","0.0002"
"12.2000","101.6835","0.0002"
"12.2200","101.8499","0.0002"
"12.2400","102.0166","0.0002"
"12.2600","102.1826","0.0002"
"12.2800","102.3493","0.0002"
"12.3000","102.5167","0.0002"
"12.3200","102.6833","0.0002"
"12.3400","102.8499","0.0002"
"12.3600","103.0169","0.0002"
"12.3800","103.1830","0.0002"
"12.4000","103.3499","0.0002"
"12.4200","103.5168","0.0002"
"12.4400","103.6829","0.0002"
"12.4600","103.8507","0.0002"
"12.4800","104.0172","0.0002"
"12.5000","104.1834","0.0002"
"12.5200","104.3500","0.0002"
"12.5400","104.5165","0.0002"
"12.5600","104.6833","0.0002"
"12.5800","104.8504","0.0002"
"12.6000","105.0164","0.0002"
"12.6200","105.1831","0.0002"
"12.6400","105.3499","0.0002"
"12.6600","105.5164","0.0002"
"12.6800","105.6835","0.0002"
"12.7000","105.8503","0.0002"
"12.7200","106.0162","0.0002"
"12.7400","106.1835","0.0002"
"12.7600","106.3504","0.0002"
"12.7800","106.5169","0.0002"
"12.8000","106.6836","0.0002"
"12.8200","106.8501","0.0002"
"12.8400","107.0162","0.0002"
"12.8600","107.1833","0.0002"
"12.8800","107.3499","0.0002"
"12.9000","107.5164","0.0002"
"12.9200","107.6835","0.0002"
"12.9400","107.8499","0.0002"
"12.9600","108.0169","0.0002"
"12.9800","108.1834","0.0002"
"13.0000","108.3489","0.0002"
"13.0200","108.5164","0.0002"
"13.0400","108.6839","0.0002"
"13.0600","108.8507","0.0002"
"13.0800","109.0177","0.0002"
"13.1000","109.1837","0.0002"
"13.1200","109.3495","0.0002"
"13.1400","109.5165","0.0002"
"13.1600","109.6829","0.0002"
"13.1800","109.8494","0.0002"
"13.2000","110.0168","0.0002"
"13.2200","110.1832","0.0002"
"13.2400","110.3497","0.0002"
"13.2600","110.5164","0.0002"
"13.2800","110.6825","0.0002"
"13.3000","110.8497","0.0002"
"13.3200","111.0171","0.0002"
"13.3400","111.1835","0.0002"
"13.3600","111.3501","0.0002"
"13.3800","111.5166","0.0002"
"13.4000","111.6829","0.0002"
"13.4200","111.8499","0.0002"
"13.4400","112.0166","0.0002"
"13.4600","112.1830","0.0002"
"13.4800","112.3501","0.0002"
"13.5000","112.5171","0.0002"
"13.5200","112.6834","0.0002"
"13.5400","112.8502","0.0002"
"13.5600","113.0164","0.0002"
"13.5800","113.1829","0.0002"
"13.6000","113.3507","0.0002"
"13.6200","113.5172","0.0002"
"13.6400","113.6841","0.0002"
"13.6600","113.8508","0.0002"
"13.6800","114.0166","0.0002"
"13.7000","114.1835","0.0002"
"13.7200","114.3502","0.0002"
"13.7400","114.5161","0.0002"
"13.7600","114.6829","0.0002"
"13.7800","114.8496","0.0002"
"13.8000","115.0163","0.0002"
"13.8200","115.1836","0.0002"
"13.8400","115.3499","0.0002"
"13.8600","115.5158","0.0002"
"13.8800","115.6830","0.0002"
"13.9000","115.8499","0.0002"
"13.9200","116.0167","0.0002"
"13.9400","116.1836","0.0002"
"13.9600","116.3502","0.0002"
"13.9800","116.5168","0.0002"
"14.0000","116.6835","0.0002"
"14.0200","116.8490","0.0002"
"14.0400","117.0157","0.0002"
"14.0600","117.1830","0.0002"
"14.0800","117.3502","0.0002"
"14.1000","117.5172","0.0002"
"14.1200","117.6838","0.0002"
"14.1400","117.8496","0.0002"
"14.1600","118.0167","0.0002"
"14.1800","118.1834","0.0002"
"14.2000","118.3501","0.0002"
"14.2200","118.5174","0.0002"
"14.2400","118.6840","0.0002"
"14.2600","118.8502","0.0002"
"14.2800","119.0169","0.0002"
"14.3000","119.1827","0.0002"
"14.3200","119.3497","0.0003"
"14.3400","119.5171","0.0003"
"14.3600","119.6835","0.0002"
"14.3800","119.8502","0.0002"
"14.4000","120.0167","0.0002"
"14.4200","120.1827","0.0002"
